stock_id,name,market,industry,isin,listed_date,is_emerging
4406.TWO,新昕纖,上櫃,紡織纖維,TW0004406004,1999/01/14,0
4413.TWO,飛寶企業,上櫃,紡織纖維,TW0004413000,1999/07/29,0
4414.TW,如興,上市,紡織纖維,TW0004414008,2004/09/06,0
4416.TWO,三圓,上櫃,建材營造業,TW0004416003,2000/05/06,0
4417.TWO,金洲,上櫃,紡織纖維,TW0004417001,2000/11/07,0
4419.TWO,皇家美食,上櫃,觀光餐旅,TW0004419007,2001/06/26,0
4420.TWO,光明,上櫃,紡織纖維,TW0004420005,2002/04/18,0
4426.TW,利勤,上市,紡織纖維,TW0004426002,2011/12/16,0
4430.TWO,耀億,上櫃,其他業,TW0004430004,2011/06/09,0
4431.TWO,敏成健康,興櫃,其他業,TW0004431002,2011/08/30,1
4432.TWO,銘旺實,上櫃,紡織纖維,TW0004432000,2012/11/26,0
4433.TWO,興采,上櫃,紡織纖維,TW0004433008,2014/11/03,0
4438.TW,廣越,上市,紡織纖維,TW0004438007,2016/10/18,0
4439.TW,冠星-KY,上市,紡織纖維,KYG9114F1037,2019/12/05,0
4440.TW,宜新實業,上市,紡織纖維,TW0004440003,2021/10/25,0
4441.TW,振大環球,上市,紡織纖維,TW0004441001,2025/09/09,0
4442.TWO,竣邦-KY,上櫃,紡織纖維,KYG5001G1055,2023/11/29,0
4502.TWO,健信,上櫃,電機機械,TW0004502000,1995/12/12,0
4503.TWO,金雨,上櫃,電機機械,TW0004503008,1996/12/19,0
4506.TWO,崇友,上櫃,電機機械,TW0004506001,1997/12/06,0
4510.TWO,高鋒,上櫃,電機機械,TW0004510003,1998/02/24,0
4513.TWO,福裕,上櫃,電機機械,TW0004513007,1998/03/25,0
4523.TWO,永彰,上櫃,電機機械,TW0004523006,1999/11/22,0
4526.TW,東台,上市,電機機械,TW0004526009,2003/09/15,0
4527.TWO,方土霖,上櫃,電機機械,TW0004527007,2000/09/28,0
4528.TWO,江興鍛,上櫃,電機機械,TW0004528005,2001/02/12,0
4529.TWO,淳紳,上櫃,其他業,TW0004529003,2001/05/04,0
4530.TWO,宏易,上櫃,觀光餐旅,TW0004530001,2001/04/30,0
4532.TW,瑞智,上市,電機機械,TW0004532007,2003/08/04,0
4533.TWO,協易機,上櫃,電機機械,TW0004533005,2002/04/26,0
4534.TWO,慶騰,上櫃,電機機械,TW0004534003,2003/03/31,0
4535.TWO,至興,上櫃,電機機械,TW0004535000,2003/04/16,0
4536.TW,拓凱,上市,運動休閒,TW0004536008,2013/10/09,0
4537.TWO,旭東,興櫃,光電業,TW0004537006,2012/05/03,1
4538.TWO,大詠城,上櫃,電機機械,TW0004538004,2019/01/15,0
4540.TW,全球傳動,上市,電機機械,TW0004540000,2018/08/15,0
4541.TWO,晟田,上櫃,其他業,TW0004541008,2014/07/22,0
4542.TWO,科嶠,上櫃,電子零組件業,TW0004542006,2014/08/25,0
4543.TWO,萬在,上櫃,電機機械,TW0004543004,2016/03/15,0
4544.TWO,春日,興櫃,電機機械,TW0004544002,2012/12/24,1
4545.TW,銘鈺,上市,電子零組件業,TW0004545009,2016/01/06,0
4546.TWO,長亨,興櫃,電機機械,TW0004546007,2013/07/30,1
4549.TWO,桓達,上櫃,電機機械,TW0004549001,2014/11/27,0
4550.TWO,長佳,上櫃,電機機械,TW0004550009,2015/03/18,0
4551.TW,智伸科,上市,汽車工業,TW0004551007,2015/08/10,0
4552.TW,力達-KY,上市,電機機械,KYG5479W1033,2016/07/20,0
4553.TWO,盛復,興櫃,電機機械,TW0004553003,2014/09/16,1
4554.TWO,橙的,上櫃,其他電子業,TW0004554001,2016/08/05,0
4555.TW,氣立,上市,電機機械,TW0004555008,2015/10/27,0
4556.TWO,旭然,上櫃,其他業,TW0004556006,2015/12/22,0
4557.TW,永新-KY,上市,汽車工業,KYG988461011,2015/10/12,0
4558.TWO,寶緯,上櫃,電機機械,TW0004558002,2022/03/17,0
4559.TWO,久裕興,興櫃,運動休閒,TW0004559000,2014/12/08,1
4560.TW,強信-KY,上市,電機機械,KYG853531039,2017/05/26,0
4561.TWO,健椿,上櫃,電機機械,TW0004561006,2018/06/11,0
4562.TW,穎漢,上市,電機機械,TW0004562004,2017/08/21,0
4563.TWO,百德,上櫃,電機機械,TW0004563002,2018/07/12,0
4564.TW,元翎,上市,電機機械,TW0004564000,2019/03/07,0
4565.TWO,宏偉,興櫃,電機機械,TW0004565007,2016/10/05,1
4566.TW,時碩工業,上市,電機機械,TW0004566005,2018/02/05,0
4568.TWO,科際精密,上櫃,電機機械,TW0004568001,2018/10/03,0
4569.TW,六方科-KY,上市,汽車工業,KYG8192T1004,2023/07/31,0
4570.TWO,傑生,興櫃,電機機械,TW0004570007,2024/03/14,1
4571.TW,鈞興-KY,上市,電機機械,KYG5258M1024,2019/09/17,0
4572.TW,駐龍,上市,電機機械,TW0004572003,2019/09/10,0
4573.TWO,高明鐵,興櫃,電機機械,TW0004573001,2018/07/26,1
4575.TWO,銓寶,興櫃,電機機械,TW0004575006,2018/11/19,1
4576.TW,大銀微系統,上市,電機機械,TW0004576004,2019/09/04,0
4577.TWO,達航科技,上櫃,其他電子業,TW0004577002,2022/06/14,0
4580.TWO,捷流閥業,上櫃,電機機械,TW0004580006,2020/01/06,0
4581.TW,光隆精密-KY,上市,汽車工業,KYG977291007,2020/03/09,0
4582.TW,聚恆-創,上市,綠能環保,TW0004582002,2026/05/22,0
4583.TW,台灣精銳,上市,電機機械,TW0004583000,2022/05/09,0
4584.TWO,君帆,上櫃,電機機械,TW0004584008,2022/10/05,0
4585.TW,達明,上市,其他電子業,TW0004585005,2025/09/26,0
4587.TWO,寶元數控,興櫃,電機機械,TW0004587001,2022/07/27,1
4588.TW,玖鼎電力,上市,其他電子業,TW0004588009,2024/01/29,0
4589.TWO,碩陽電機,興櫃,電機機械,TW0004589007,2023/04/27,1
4590.TW,富田-創,上市,電機機械,TW0004590005,2026/01/29,0
4609.TWO,唐鋒,上櫃,居家生活,TW0004609003,2000/05/19,0
4702.TWO,中美實,上櫃,居家生活,TW0004702006,1995/04/21,0
4706.TWO,大恭,上櫃,化學工業,TW0004706007,1998/04/17,0
4707.TWO,磐亞,上櫃,化學工業,TW0004707005,1998/05/20,0
4711.TWO,永純,上櫃,化學工業,TW0004711007,1999/02/24,0
4714.TWO,永捷,上櫃,化學工業,TW0004714001,2000/03/27,0
4716.TWO,大立,上櫃,化學工業,TW0004716006,2000/03/27,0
4720.TW,德淵,上市,化學工業,TW0004720008,2015/06/24,0
4721.TWO,美琪瑪,上櫃,化學工業,TW0004721006,2001/03/09,0
4722.TW,國精化,上市,化學工業,TW0004722004,2012/08/15,0
4724.TWO,宣捷幹細胞,興櫃,生技醫療業,TW0004724000,2023/06/16,1
4726.TWO,永昕,上櫃,生技醫療業,TW0004726005,2013/12/25,0
4728.TWO,雙美,上櫃,生技醫療業,TW0004728001,2012/01/10,0
4729.TWO,熒茂,上櫃,光電業,TW0004729009,2009/02/24,0
4732.TWO,彥臣,興櫃,生技醫療業,TW0004732003,2007/12/25,1
4735.TWO,豪展,上櫃,生技醫療業,TW0004735006,2011/08/16,0
4736.TW,泰博,上市,生技醫療業,TW0004736004,2023/12/22,0
4737.TW,華廣,上市,生技醫療業,TW0004737002,2010/12/23,0
4738.TWO,大同精化,興櫃,化學工業,TW0004738000,2009/09/09,1
4739.TW,康普,上市,化學工業,TW0004739008,2017/09/08,0
4741.TWO,泓瀚,上櫃,化學工業,TW0004741004,2017/09/26,0
4743.TWO,合一,上櫃,生技醫療業,TW0004743000,2011/09/23,0
4744.TWO,皇將,上櫃,生技醫療業,TW0004744008,2018/07/12,0
4745.TWO,合富-KY,上櫃,生技醫療業,KYG248111042,2013/01/30,0
4746.TW,台耀,上市,生技醫療業,TW0004746003,2011/03/01,0
4747.TWO,強生,上櫃,生技醫療業,TW0004747001,2013/12/25,0
4749.TWO,新應材,上櫃,半導體業,TW0004749007,2025/01/17,0
4754.TWO,國碳科,上櫃,化學工業,TW0004754007,2016/09/28,0
4755.TW,三福化,上市,化學工業,TW0004755004,2013/11/27,0
4760.TWO,勤凱,上櫃,其他電子業,TW0004760004,2019/03/21,0
4763.TW,材料*-KY,上市,化學工業,KYG5138S1057,2015/11/09,0
4764.TW,雙鍵,上市,化學工業,TW0004764006,2018/01/04,0
4765.TWO,磐采,興櫃,化學工業,TW0004765003,2016/12/05,1
4766.TW,南寶,上市,化學工業,TW0004766001,2018/11/28,0
4767.TWO,誠泰科技,上櫃,化學工業,TW0004767009,2018/10/29,0
4768.TWO,晶呈科技,上櫃,化學工業,TW0004768007,2022/04/13,0
4770.TW,上品,上市,化學工業,TW0004770003,2021/12/22,0
4771.TW,望隼,上市,生技醫療業,TW0004771001,2024/03/18,0
4772.TWO,台特化,上櫃,化學工業,TW0004772009,2024/09/20,0
4804.TWO,大略-KY,上櫃,觀光餐旅,KYG2646C1024,2015/12/04,0
4806.TWO,桂田文創,上櫃,文化創意業,TW0004806005,2016/03/09,0
4807.TW,日成-KY,上市,貿易百貨業,KYG7473R1065,2017/06/26,0
4903.TWO,聯光通,上櫃,通信網路業,TW0004903000,2001/05/14,0
4904.TW,遠傳,上市,通信網路業,TW0004904008,2005/08/24,0
4905.TWO,台聯電,上櫃,生技醫療業,TW0004905005,2026/06/01,0
4906.TW,正文,上市,通信網路業,TW0004906003,2003/06/30,0
4907.TWO,富宇,上櫃,建材營造業,TW0004907001,2002/03/04,0
4908.TWO,前鼎,上櫃,通信網路業,TW0004908009,2002/02/27,0
4909.TWO,新復興,上櫃,通信網路業,TW0004909007,2002/11/28,0
4911.TWO,德英,上櫃,生技醫療業,TW0004911003,2011/03/21,0
4912.TW,聯德控股-KY,上市,電子零組件業,KYG545091079,2015/05/21,0
4915.TW,致伸,上市,電子零組件業,TW0004915004,2012/10/05,0
4916.TW,事欣科,上市,電腦及週邊設備業,TW0004916002,2013/11/21,0
4919.TW,新唐,上市,半導體業,TW0004919006,2010/09/27,0
4923.TWO,力士,上櫃,半導體業,TW0004923008,2022/03/14,0
4924.TWO,欣厚-KY,上櫃,綠能環保,KYG4642A1067,2011/10/18,0
4925.TWO,智微,興櫃,半導體業,TW0004925003,2010/10/28,1
4927.TW,泰鼎-KY,上市,電子零組件業,KYG0407M1033,2015/09/08,0
4930.TW,燦星網,上市,電器電纜,TW0004930003,2010/06/21,0
4931.TWO,新盛力,上櫃,電腦及週邊設備業,TW0004931001,2019/09/17,0
4933.TWO,友輝,上櫃,光電業,TW0004933007,2010/05/04,0
4934.TW,太極,上市,光電業,TW0004934005,2010/03/10,0
4935.TW,茂林-KY,上市,光電業,KYG3931M1024,2011/07/28,0
4938.TW,和碩,上市,電腦及週邊設備業,TW0004938006,2010/06/24,0
4939.TWO,亞電,上櫃,電子零組件業,TW0004939004,2011/09/19,0
4942.TW,嘉彰,上市,光電業,TW0004942008,2011/06/27,0
4943.TW,康控-KY,上市,電子零組件業,KYG2346M1033,2016/11/11,0
4946.TWO,辣椒,上櫃,文化創意業,TW0004946009,2011/06/10,0
4949.TW,有成精密,上市,光電業,TW0004949003,2024/05/09,0
4950.TWO,金耘國際,上櫃,鋼鐵工業,TW0004950001,2012/04/27,0
4951.TWO,精拓科,上櫃,半導體業,TW0004951009,2022/11/03,0
4952.TW,凌通,上市,半導體業,TW0004952007,2011/11/01,0
4953.TWO,緯軟,上櫃,資訊服務業,TW0004953005,2014/01/08,0
4956.TW,光鋐,上市,光電業,TW0004956008,2011/10/24,0
4958.TW,臻鼎-KY,上市,電子零組件業,KYG989221000,2011/12/26,0
4960.TW,誠美材,上市,光電業,TW0004960000,2011/10/24,0
4961.TW,天鈺,上市,半導體業,TW0004961008,2018/10/17,0
4966.TWO,譜瑞-KY,上櫃,半導體業,KYG6892A1085,2011/09/13,0
4967.TW,十銓,上市,半導體業,TW0004967005,2019/01/14,0
4968.TW,立積,上市,半導體業,TW0004968003,2015/11/13,0
4971.TWO,IET-KY,上櫃,半導體業,KYG480071011,2013/07/24,0
4972.TWO,湯石照明,上櫃,光電業,TW0004972005,2013/06/17,0
4973.TWO,廣穎,上櫃,半導體業,TW0004973003,2012/06/19,0
4974.TWO,亞泰,上櫃,電子零組件業,TW0004974001,2011/11/29,0
4976.TW,佳凌,上市,光電業,TW0004976006,2012/11/20,0
4977.TW,眾達-KY,上市,通信網路業,KYG6956N1034,2013/11/20,0
4979.TWO,華星光,上櫃,通信網路業,TW0004979000,2011/12/12,0
4980.TWO,佐臻,興櫃,電子零組件業,TW0004980008,2010/11/16,1
4989.TW,榮科,上市,電子零組件業,TW0004989009,2018/06/28,0
4991.TWO,環宇-KY,上櫃,半導體業,KYG377541019,2014/09/15,0
4994.TW,傳奇,上市,資訊服務業,TW0004994009,2013/12/25,0
4995.TWO,晶達,上櫃,光電業,TW0004995006,2012/05/09,0
4999.TW,鑫禾,上市,電子零組件業,TW0004999008,2013/06/03,0
5007.TW,三星,上市,鋼鐵工業,TW0005007009,2011/09/16,0
5009.TWO,榮剛,上櫃,鋼鐵工業,TW0005009005,1998/10/17,0
5011.TWO,久陽,上櫃,鋼鐵工業,TW0005011001,1999/05/06,0
5013.TWO,強新,上櫃,鋼鐵工業,TW0005013007,2000/05/08,0
5014.TWO,建錩,上櫃,鋼鐵工業,TW0005014005,2001/02/15,0
5015.TWO,華祺,上櫃,鋼鐵工業,TW0005015002,2000/12/15,0
5016.TWO,松和,上櫃,鋼鐵工業,TW0005016000,2001/03/05,0
5201.TWO,凱衛,上櫃,資訊服務業,TW0005201008,2000/10/12,0
5202.TWO,力新,上櫃,資訊服務業,TW0005202006,2000/10/18,0
5203.TW,訊連,上市,資訊服務業,TW0005203004,2004/09/27,0
5205.TWO,中茂,上櫃,綠能環保,TW0005205009,2001/05/14,0
5206.TWO,坤悅,上櫃,建材營造業,TW0005206007,2001/10/08,0
5209.TWO,新鼎,上櫃,其他業,TW0005209001,2002/02/25,0
5210.TWO,寶碩,上櫃,資訊服務業,TW0005210009,2002/04/25,0
5211.TWO,蒙恬,上櫃,資訊服務業,TW0005211007,2002/12/23,0
5212.TWO,凌網,上櫃,資訊服務業,TW0005212005,2003/03/24,0
5213.TWO,亞昕,上櫃,建材營造業,TW0005213003,2003/04/24,0
5215.TW,科嘉-KY,上市,電腦及週邊設備業,KYG530791022,2011/12/26,0
5220.TWO,萬達光電,上櫃,光電業,TW0005220008,2018/04/26,0
5222.TW,全訊,上市,半導體業,TW0005222004,2021/10/25,0
5223.TWO,安力-KY,上櫃,電腦及週邊設備業,KYG0458G1047,2018/07/02,0
5225.TW,東科-KY,上市,其他電子業,KYG291021031,2012/11/05,0
5227.TWO,立凱-KY,上櫃,電子零組件業,KYG0100G1064,2013/12/09,0
5228.TWO,鈺鎧,上櫃,電子零組件業,TW0005228001,2022/05/20,0
5230.TWO,雷笛克光學,上櫃,光電業,TW0005230007,2012/06/05,0
5234.TW,達興材料,上市,光電業,TW0005234009,2012/07/16,0
5236.TWO,凌陽創新,上櫃,半導體業,TW0005236004,2021/07/29,0
5240.TWO,建騰,興櫃,光電業,TW0005240006,2011/06/22,1
5243.TW,乙盛-KY,上市,光電業,KYG312361051,2013/11/25,0
5244.TW,弘凱,上市,光電業,TW0005244008,2022/01/19,0
5245.TWO,智晶,上櫃,光電業,TW0005245005,2015/05/25,0
5246.TWO,勵威,興櫃,半導體業,TW0005246003,2022/11/03,1
5248.TWO,景傳,興櫃,光電業,TW0005248009,2011/09/06,1
5251.TWO,天鉞電,上櫃,光電業,TW0005251003,2012/11/26,0
5254.TWO,欣訊科技,興櫃,電子零組件業,TW0005254007,2019/01/08,1
5258.TW,虹堡,上市,電腦及週邊設備業,TW0005258008,2016/12/30,0
5262.TWO,立達,興櫃,半導體業,TW0005262000,2013/10/21,1
5263.TWO,智崴,上櫃,文化創意業,TW0005263008,2012/12/18,0
5267.TWO,龍翩,興櫃,光電業,TW0005267009,2012/02/24,1
5269.TW,祥碩,上市,半導體業,TW0005269005,2012/12/12,0
5271.TWO,紘通,興櫃,電子零組件業,TW0005271001,2012/03/06,1
5272.TWO,笙科,上櫃,半導體業,TW0005272009,2013/05/30,0
5274.TWO,信驊,上櫃,半導體業,TW0005274005,2013/04/30,0
5276.TWO,達輝-KY,上櫃,其他業,KYG2743W1006,2014/06/12,0
5278.TWO,尚凡*,上櫃,數位雲端,TW0005278006,2013/06/04,0
5283.TW,禾聯碩,上市,電器電纜,TW0005283006,2019/05/24,0
5284.TW,jpp-KY,上市,其他業,KYG521131006,2017/03/09,0
5285.TW,界霖,上市,半導體業,TW0005285001,2014/02/25,0
5287.TWO,數字,上櫃,數位雲端,TW0005287007,2014/01/20,0
5288.TW,豐祥-KY,上市,電機機械,KYG314551014,2014/09/25,0
5289.TWO,宜鼎,上櫃,電腦及週邊設備業,TW0005289003,2013/11/27,0
5291.TWO,邑昇,上櫃,電子零組件業,TW0005291009,2014/12/23,0
5292.TW,華懋,上市,綠能環保,TW0005292007,2020/01/07,0
5297.TWO,廣化,興櫃,半導體業,TW0005297006,2017/02/21,1
5299.TWO,杰力,上櫃,半導體業,TW0005299002,2018/01/23,0
5301.TWO,寶得利,上櫃,觀光餐旅,TW0005301006,1990/06/25,0
5302.TWO,太欣,上櫃,半導體業,TW0005302004,1991/01/17,0
5306.TW,桂盟,上市,運動休閒,TW0005306005,2022/03/08,0
5309.TWO,系統電,上櫃,電子零組件業,TW0005309009,1996/03/18,0
5310.TWO,天剛,上櫃,資訊服務業,TW0005310007,1996/04/09,0
5312.TWO,寶島科,上櫃,生技醫療業,TW0005312003,1996/05/25,0
5314.TWO,世紀*,上櫃,其他業,TW0005314009,1996/09/16,0
5315.TWO,光聯,上櫃,光電業,TW0005315006,1996/11/02,0
5321.TWO,美而快,上櫃,數位雲端,TW0005321004,1996/12/30,0
5324.TWO,士開,上櫃,建材營造業,TW0005324008,1997/01/30,0
5328.TWO,華容,上櫃,電子零組件業,TW0005328009,1997/08/28,0
5340.TWO,建榮,上櫃,電子零組件業,TW0005340004,1998/01/20,0
5344.TWO,立衛,上櫃,半導體業,TW0005344006,1998/03/23,0
5345.TWO,馥鴻,上櫃,其他業,TW0005345003,1998/03/23,0
5347.TWO,世界,上櫃,半導體業,TW0005347009,1998/03/25,0
5348.TWO,正能量智能,上櫃,運動休閒,TW0005348007,2025/06/02,0
5351.TWO,鈺創,上櫃,半導體業,TW0005351001,1998/05/15,0
5353.TWO,台林,上櫃,通信網路業,TW0005353007,1998/05/18,0
5355.TWO,佳總,上櫃,電子零組件業,TW0005355002,1998/06/23,0
5356.TWO,協益,上櫃,電腦及週邊設備業,TW0005356000,1998/07/20,0
5364.TWO,力麗店,上櫃,觀光餐旅,TW0005364004,2013/08/26,0
5371.TWO,中光電,上櫃,光電業,TW0005371009,1999/01/20,0
5381.TWO,光譜,上櫃,電機機械,TW0005381008,2026/06/01,0
5386.TWO,青雲,上櫃,電腦及週邊設備業,TW0005386007,1999/05/13,0
5388.TW,中磊,上市,通信網路業,TW0005388003,2007/12/03,0
5392.TWO,能率,上櫃,光電業,TW0005392005,1999/06/14,0
5398.TWO,慕康生醫,上櫃,其他業,TW0005398002,1999/10/11,0
5403.TWO,中菲,上櫃,資訊服務業,TW0005403000,1999/10/15,0
5410.TWO,國眾,上櫃,資訊服務業,TW0005410005,1999/11/26,0
5425.TWO,台半,上櫃,半導體業,TW0005425003,2000/02/21,0
5426.TWO,振發,上櫃,電腦及週邊設備業,TW0005426001,2000/02/09,0
5432.TWO,新門,上櫃,綠能環保,TW0005432009,2000/03/21,0
5434.TW,崇越,上市,電子通路業,TW0005434005,2003/08/25,0
5438.TWO,東友,上櫃,電腦及週邊設備業,TW0005438006,2000/06/17,0
5439.TWO,高技,上櫃,電子零組件業,TW0005439004,2000/06/26,0
5443.TWO,均豪,上櫃,半導體業,TW0005443006,1998/02/09,0
5450.TWO,南良,上櫃,其他業,TW0005450001,2020/06/01,0
5452.TWO,佶優,上櫃,其他電子業,TW0005452007,2000/10/02,0
5455.TWO,昇益,上櫃,建材營造業,TW0005455000,2000/10/19,0
5457.TWO,宣德,上櫃,電子零組件業,TW0005457006,2000/09/29,0
5460.TWO,同協,上櫃,電子零組件業,TW0005460000,2000/09/28,0
5464.TWO,霖宏,上櫃,電子零組件業,TW0005464002,2000/11/08,0
5465.TWO,富驊,上櫃,電腦及週邊設備業,TW0005465009,2000/11/08,0
5468.TWO,凱鈺,上櫃,半導體業,TW0005468003,2001/01/17,0
5469.TW,瀚宇博,上市,電子零組件業,TW0005469001,2003/08/25,0
5471.TW,松翰,上市,半導體業,TW0005471007,2003/08/25,0
5474.TWO,聰泰,上櫃,電腦及週邊設備業,TW0005474001,2001/03/20,0
5475.TWO,德宏,上櫃,電子零組件業,TW0005475008,2001/01/16,0
5478.TWO,智冠,上櫃,文化創意業,TW0005478002,2001/03/29,0
5481.TWO,新華,上櫃,其他業,TW0005481006,2020/06/01,0
5483.TWO,中美晶,上櫃,半導體業,TW0005483002,2001/03/02,0
5484.TW,慧友,上市,光電業,TW0005484000,2003/08/25,0
5487.TWO,通泰,上櫃,半導體業,TW0005487003,2001/02/20,0
5488.TWO,松普,上櫃,電子零組件業,TW0005488001,2001/03/12,0
5489.TWO,彩富,上櫃,其他電子業,TW0005489009,2001/03/12,0
5490.TWO,同亨,上櫃,電腦及週邊設備業,TW0005490007,2001/05/14,0
5493.TWO,三聯,上櫃,其他電子業,TW0005493001,2001/05/03,0
5498.TWO,凱崴,上櫃,電子零組件業,TW0005498000,2001/03/29,0
5508.TWO,永信建,上櫃,建材營造業,TW0005508006,1998/05/13,0
5511.TWO,德昌,上櫃,建材營造業,TW0005511000,1998/12/09,0
5512.TWO,力麒,上櫃,建材營造業,TW0005512008,1998/12/04,0
5514.TWO,三豐,上櫃,建材營造業,TW0005514004,1998/12/29,0
5515.TW,建國,上市,建材營造業,TW0005515001,2003/10/06,0
5516.TWO,雙喜,上櫃,建材營造業,TW0005516009,1999/03/23,0
5519.TW,隆大,上市,建材營造業,TW0005519003,2014/02/10,0
5520.TWO,力泰,上櫃,建材營造業,TW0005520001,1999/10/27,0
5521.TW,工信,上市,建材營造業,TW0005521009,2012/12/18,0
5522.TW,遠雄,上市,建材營造業,TW0005522007,2007/08/06,0
5523.TWO,豐謙,上櫃,建材營造業,TW0005523005,1999/12/27,0
5525.TW,順天,上市,建材營造業,TW0005525000,2004/11/26,0
5529.TWO,鉅陞,上櫃,建材營造業,TW0005529002,1996/01/12,0
5530.TWO,龍巖,上櫃,其他業,TW0005530000,2000/10/04,0
5531.TW,鄉林,上市,建材營造業,TW0005531008,2005/01/31,0
5533.TW,皇鼎,上市,建材營造業,TW0005533004,2008/04/30,0
5534.TW,長虹,上市,建材營造業,TW0005534002,2004/05/24,0
5536.TWO,聖暉*,上櫃,其他電子業,TW0005536007,2010/11/10,0
5538.TW,東明-KY,上市,鋼鐵工業,KYG8919A1031,2013/12/16,0
5543.TWO,桓鼎-KY,上櫃,建材營造業,KYG1676E1035,2016/05/09,0
5546.TW,永固-KY,上市,建材營造業,KYG566541093,2020/05/20,0
5547.TWO,久舜,上櫃,建材營造業,TW0005547004,2026/02/03,0
5548.TWO,安倉,上櫃,建材營造業,TW0005548002,2024/03/18,0
5601.TWO,台聯櫃,上櫃,航運業,TW0005601009,1994/11/24,0
5603.TWO,陸海,上櫃,航運業,TW0005603005,1997/01/25,0
5604.TWO,中連,上櫃,其他業,TW0005604003,1997/05/22,0
5607.TW,遠雄港,上市,航運業,TW0005607006,2004/12/02,0
5608.TW,四維航,上市,航運業,TW0005608004,2003/08/25,0
5609.TWO,中菲行,上櫃,航運業,TW0005609002,2001/10/15,0
5701.TWO,劍湖山,上櫃,觀光餐旅,TW0005701007,1998/03/12,0
5703.TWO,亞都,上櫃,觀光餐旅,TW0005703003,1999/06/15,0
5704.TWO,老爺知,上櫃,觀光餐旅,TW0005704001,1999/12/21,0
5706.TW,鳳凰,上市,觀光餐旅,TW0005706006,2011/10/21,0
5859.TWO,遠壽,興櫃,金融保險業,TW0005859003,2015/04/16,1
5863.TWO,瑞興銀,興櫃,金融保險業,TW0005863005,2007/12/03,1
5864.TWO,致和證,上櫃,金融保險業,TW0005864003,2018/04/02,0
5871.TW,中租-KY,上市,其他業,KYG202881093,2011/12/13,0
5876.TW,上海商銀,上市,金融保險業,TW0005876007,2018/10/19,0
5878.TWO,台名,上櫃,金融保險業,TW0005878003,2014/10/28,0
5880.TW,合庫金,上市,金融保險業,TW0005880009,2011/12/01,0
5902.TWO,德記,上櫃,居家生活,TW0005902001,1998/02/07,0
5903.TWO,全家,上櫃,居家生活,TW0005903009,2002/02/25,0
5904.TWO,寶雅,上櫃,居家生活,TW0005904007,2002/09/06,0
5905.TWO,南仁湖,上櫃,觀光餐旅,TW0005905004,2003/06/17,0
5906.TW,台南-KY,上市,貿易百貨業,KYG8661M1078,2011/10/24,0
5907.TW,大洋-KY,上市,貿易百貨業,KYG4064G1029,2012/06/06,0
6005.TW,群益證,上市,金融保險業,TW0006005002,2005/11/21,0
6015.TWO,宏遠證,上櫃,金融保險業,TW0006015001,1996/07/25,0
6016.TWO,康和證,上櫃,金融保險業,TW0006016009,1996/12/04,0
6020.TWO,大展證,上櫃,金融保險業,TW0006020001,2003/01/23,0
6021.TWO,美好證,上櫃,金融保險業,TW0006021009,2003/04/21,0
6023.TWO,元大期,上櫃,金融保險業,TW0006023005,2007/11/28,0
6024.TW,群益期,上市,金融保險業,TW0006024003,2017/10/16,0
6026.TWO,福邦證,上櫃,金融保險業,TW0006026008,2016/01/27,0
6027.TWO,德信,興櫃,金融保險業,TW0006027006,2015/11/02,1
6028.TWO,公勝保經,上櫃,金融保險業,TW0006028004,2026/03/30,0
6035.TWO,悠遊卡,興櫃,金融保險業,TW0006035009,2023/01/03,1
6101.TWO,寬魚國際,上櫃,文化創意業,TW0006101009,2001/03/29,0
6103.TWO,合邦,上櫃,半導體業,TW0006103005,2001/05/07,0
6104.TWO,創惟,上櫃,半導體業,TW0006104003,2001/05/22,0
6108.TW,競國,上市,電子零組件業,TW0006108004,2008/12/30,0
6109.TWO,亞元,上櫃,通信網路業,TW0006109002,2001/07/26,0
6111.TWO,光聚晶電,上櫃,文化創意業,TW0006111008,2026/03/12,0
6112.TW,邁達特,上市,資訊服務業,TW0006112006,2003/08/04,0
6113.TWO,亞矽,上櫃,電子通路業,TW0006113004,2001/08/10,0
6114.TWO,久威,上櫃,電子零組件業,TW0006114002,2001/09/27,0
6115.TW,鎰勝,上市,電子零組件業,TW0006115009,2004/07/19,0
6116.TW,彩晶,上市,光電業,TW0006116007,2004/09/06,0
6117.TW,迎廣,上市,電腦及週邊設備業,TW0006117005,2003/08/25,0
6118.TWO,建達,上櫃,電子通路業,TW0006118003,2001/10/25,0
6120.TW,達運,上市,光電業,TW0006120009,2006/09/13,0
6121.TWO,新普,上櫃,電腦及週邊設備業,TW0006121007,2001/11/27,0
6122.TWO,擎邦,上櫃,電機機械,TW0006122005,2000/07/14,0
6123.TWO,上奇,上櫃,資訊服務業,TW0006123003,2002/01/23,0
6124.TWO,業強,上櫃,電子零組件業,TW0006124001,2002/03/19,0
6125.TWO,廣運,上櫃,電機機械,TW0006125008,2026/06/01,0
6126.TWO,信音,上櫃,電子零組件業,TW0006126006,2002/01/18,0
6127.TWO,九豪,上櫃,電子零組件業,TW0006127004,2002/01/10,0
6128.TW,上福,上市,電腦及週邊設備業,TW0006128002,2003/06/16,0
6129.TWO,普誠,上櫃,半導體業,TW0006129000,2001/12/25,0
6130.TWO,上亞科技,上櫃,生技醫療業,TW0006130008,2002/03/26,0
6133.TW,金橋,上市,電子零組件業,TW0006133002,2003/08/15,0
6134.TWO,萬旭,上櫃,電子零組件業,TW0006134000,2002/01/08,0
